amfi_code,date,nav
120015,2025-12-09,55.88
120015,2025-12-10,55.12
120015,2025-12-11,55.9
120015,2025-12-12,56.16
120015,2025-12-13,55.79
120015,2025-12-14,55.46
120015,2025-12-15,55.18
120015,2025-12-16,54.49
120015,2025-12-17,54.34
120015,2025-12-18,54.38
120015,2025-12-19,55.15
120015,2025-12-20,55.23
120015,2025-12-21,55.67
120015,2025-12-22,55.54
120015,2025-12-23,55.31
120015,2025-12-24,55.33
120015,2025-12-25,55.83
120015,2025-12-26,55.53
120015,2025-12-27,55.68
120015,2025-12-28,55.82
120015,2025-12-29,55.83
120015,2025-12-30,56.34
120015,2025-12-31,56.39
120015,2026-01-01,56.34
120015,2026-01-02,56.34
120015,2026-01-03,55.17
120015,2026-01-04,55.11
120015,2026-01-05,54.55
120015,2026-01-06,54.47
120015,2026-01-07,54.48
120015,2026-01-08,54.76
120015,2026-01-09,55.89
120015,2026-01-10,56.67
120015,2026-01-11,56.69
120015,2026-01-12,57.04
120015,2026-01-13,56.84
120015,2026-01-14,56.97
120015,2026-01-15,57.12
120015,2026-01-16,56.59
120015,2026-01-17,56.36
120015,2026-01-18,55.43
120015,2026-01-19,55.36
120015,2026-01-20,55.37
120015,2026-01-21,55.36
120015,2026-01-22,54.83
120015,2026-01-23,54.81
120015,2026-01-24,54.93
120015,2026-01-25,55.21
120015,2026-01-26,55.39
120015,2026-01-27,55.24
120015,2026-01-28,55.19
120015,2026-01-29,55.36
120015,2026-01-30,55.15
120015,2026-01-31,54.71
120015,2026-02-01,54.53
120015,2026-02-02,54.77
120015,2026-02-03,55.19
120015,2026-02-04,55.73
120015,2026-02-05,55.29
120015,2026-02-06,56.38
120015,2026-02-07,56.01
120015,2026-02-08,55.91
120015,2026-02-09,56.6
120015,2026-02-10,55.69
120015,2026-02-11,55.79
120015,2026-02-12,55.66
120015,2026-02-13,54.91
120015,2026-02-14,54.18
120015,2026-02-15,54.81
120015,2026-02-16,55.12
120015,2026-02-17,55.67
120015,2026-02-18,55.12
120015,2026-02-19,55.31
120015,2026-02-20,56.58
120015,2026-02-21,56.48
120015,2026-02-22,56.53
120015,2026-02-23,56.57
120015,2026-02-24,56.54
120015,2026-02-25,56.12
120015,2026-02-26,56.18
120015,2026-02-27,57.12
120015,2026-02-28,57.12
120015,2026-03-01,57.84
120015,2026-03-02,59.53
120015,2026-03-03,59.07
120015,2026-03-04,59.42
120015,2026-03-05,58.76
120015,2026-03-06,58.7
120015,2026-03-07,60.2
120015,2026-03-08,60.62
120015,2026-03-09,60.83
120015,2026-03-10,60.14
120015,2026-03-11,59.81
120015,2026-03-12,59.34
120015,2026-03-13,58.76
120015,2026-03-14,59.28
120015,2026-03-15,59.71
120015,2026-03-16,59.65
120015,2026-03-17,59.35
120015,2026-03-18,59.81
120015,2026-03-19,60.85
120015,2026-03-20,61.48
120015,2026-03-21,61.58
120015,2026-03-22,62.18
120015,2026-03-23,62.81
120015,2026-03-24,62.94
120015,2026-03-25,63.07
120015,2026-03-26,62.76
120015,2026-03-27,63.32
120015,2026-03-28,63.24
120015,2026-03-29,62.65
120015,2026-03-30,62.09
120015,2026-03-31,62.1
120015,2026-04-01,61.54
120015,2026-04-02,63.25
120015,2026-04-03,63.59
120015,2026-04-04,63.31
120015,2026-04-05,63.45
120015,2026-04-06,63.95
120015,2026-04-07,64.12
120015,2026-04-08,63.54
120015,2026-04-09,63.5
120015,2026-04-10,63.38
120015,2026-04-11,63.12
120015,2026-04-12,62.63
120015,2026-04-13,63.21
120015,2026-04-14,63.54
120015,2026-04-15,63.87
120015,2026-04-16,62.72
120015,2026-04-17,62.5
120015,2026-04-18,63.31
120015,2026-04-19,63.59
120015,2026-04-20,62.88
120015,2026-04-21,63.96
120015,2026-04-22,62.44
120015,2026-04-23,62.55
120015,2026-04-24,63.66
120015,2026-04-25,62.69
120015,2026-04-26,62.43
120015,2026-04-27,61.58
120015,2026-04-28,62.48
120015,2026-04-29,62.0
120015,2026-04-30,62.65
120015,2026-05-01,63.55
120015,2026-05-02,62.76
120015,2026-05-03,61.86
120015,2026-05-04,62.18
120015,2026-05-05,62.7
120015,2026-05-06,62.68
120015,2026-05-07,62.73
120015,2026-05-08,63.69
120015,2026-05-09,63.57
120015,2026-05-10,64.48
120015,2026-05-11,64.14
120015,2026-05-12,65.71
120015,2026-05-13,65.16
120015,2026-05-14,65.96
120015,2026-05-15,65.36
120015,2026-05-16,65.9
120015,2026-05-17,65.93
120015,2026-05-18,66.15
120015,2026-05-19,66.62
120015,2026-05-20,66.82
120015,2026-05-21,66.96
120015,2026-05-22,65.75
120015,2026-05-23,66.69
120015,2026-05-24,67.74
120015,2026-05-25,67.7
120015,2026-05-26,68.11
120015,2026-05-27,69.08
120015,2026-05-28,69.53
120015,2026-05-29,69.19
120015,2026-05-30,68.39
120015,2026-05-31,68.86
120015,2026-06-01,68.99
120015,2026-06-02,69.02
120015,2026-06-03,68.53
120015,2026-06-04,68.33
120015,2026-06-05,68.6
120015,2026-06-06,68.43
120015,2026-06-07,68.49
120015,2026-06-08,68.5
120015,2026-06-09,68.98
120015,2026-06-10,68.03
120015,2026-06-11,67.82
120015,2026-06-12,67.11
120015,2026-06-13,67.24
120015,2026-06-14,66.73
120015,2026-06-15,67.39
120015,2026-06-16,67.15
120015,2026-06-17,66.8
120015,2026-06-18,66.27
120015,2026-06-19,66.47
120015,2026-06-20,65.66
120015,2026-06-21,65.63
120015,2026-06-22,65.59
120015,2026-06-23,65.28
120015,2026-06-24,65.46
120015,2026-06-25,65.19
120015,2026-06-26,65.4
120015,2026-06-27,65.08
120015,2026-06-28,64.63
120015,2026-06-29,64.83
120015,2026-06-30,65.38
120015,2026-07-01,67.28
120015,2026-07-02,67.09
120015,2026-07-03,67.64
120015,2026-07-04,67.37
120015,2026-07-05,67.92
120015,2026-07-06,68.83
120015,2026-07-07,68.96
120015,2026-07-08,69.48
120015,2026-07-09,69.83
120015,2026-07-10,69.87
120015,2026-07-11,69.61
120015,2026-07-12,69.4
120015,2026-07-13,68.51
120015,2026-07-14,69.26
120015,2026-07-15,70.59
120015,2026-07-16,69.63
120015,2026-07-17,70.39
120015,2026-07-18,70.39
120015,2026-07-19,69.97
120015,2026-07-20,70.11
120015,2026-07-21,69.58
120015,2026-07-22,69.78
120015,2026-07-23,69.61
120015,2026-07-24,69.41
120015,2026-07-25,70.26
120015,2026-07-26,69.06
120015,2026-07-27,68.7
120015,2026-07-28,67.38
120015,2026-07-29,67.5
120015,2026-07-30,67.2
120015,2026-07-31,66.75
120015,2026-08-01,66.97
120015,2026-08-02,67.41
120015,2026-08-03,68.25
120015,2026-08-04,70.28
120015,2026-08-05,69.91
120015,2026-08-06,69.48
120015,2026-08-07,69.52
120015,2026-08-08,69.61
120015,2026-08-09,70.85
120015,2026-08-10,71.26
120015,2026-08-11,70.62
120015,2026-08-12,69.95
120015,2026-08-13,70.46
120015,2026-08-14,70.35
120015,2026-08-15,71.38
120015,2026-08-16,71.78
120015,2026-08-17,71.07
120015,2026-08-18,70.27
120015,2026-08-19,70.55
120015,2026-08-20,70.34
120015,2026-08-21,71.18
120015,2026-08-22,71.46
120015,2026-08-23,71.72
120015,2026-08-24,70.87
120015,2026-08-25,70.57
120015,2026-08-26,70.57
120015,2026-08-27,69.29
120015,2026-08-28,69.75
120015,2026-08-29,70.38
120015,2026-08-30,70.05
120015,2026-08-31,70.97
120015,2026-09-01,71.87
120015,2026-09-02,72.29
120015,2026-09-03,72.28
120015,2026-09-04,73.03
120015,2026-09-05,71.98
120015,2026-09-06,72.07
120015,2026-09-07,71.5
120015,2026-09-08,71.06
120015,2026-09-09,71.42
120015,2026-09-10,70.88
120015,2026-09-11,69.83
120015,2026-09-12,71.41
120015,2026-09-13,71.02
120015,2026-09-14,70.45
120015,2026-09-15,71.33
120015,2026-09-16,70.94
120015,2026-09-17,70.07
120015,2026-09-18,69.47
120015,2026-09-19,69.2
120015,2026-09-20,68.49
120015,2026-09-21,67.96
120015,2026-09-22,67.69
120015,2026-09-23,68.38
120015,2026-09-24,69.83
120015,2026-09-25,70.64
120015,2026-09-26,70.51
120015,2026-09-27,69.56
120015,2026-09-28,70.08
120015,2026-09-29,69.4
120015,2026-09-30,69.17
120015,2026-10-01,70.33
120015,2026-10-02,71.56
120015,2026-10-03,71.72
120015,2026-10-04,72.64
120015,2026-10-05,73.54
120015,2026-10-06,74.06
120015,2026-10-07,73.9
120015,2026-10-08,73.52
120015,2026-10-09,73.59
120015,2026-10-10,72.69
120015,2026-10-11,72.38
120015,2026-10-12,72.84
120015,2026-10-13,72.42
120015,2026-10-14,73.58
120015,2026-10-15,73.79
120015,2026-10-16,74.41
120015,2026-10-17,74.29
120015,2026-10-18,74.79
120015,2026-10-19,73.99
120015,2026-10-20,74.34
120015,2026-10-21,74.76
120015,2026-10-22,75.76
120015,2026-10-23,74.27
120015,2026-10-24,73.81
120015,2026-10-25,72.53
120015,2026-10-26,71.96
120015,2026-10-27,71.92
120015,2026-10-28,72.38
120015,2026-10-29,74.04
120015,2026-10-30,75.08
120015,2026-10-31,74.75
120015,2026-11-01,75.33
120015,2026-11-02,76.29
120015,2026-11-03,76.25
120015,2026-11-04,76.24
120015,2026-11-05,76.1
120015,2026-11-06,76.51
120015,2026-11-07,76.86
120015,2026-11-08,77.01
120015,2026-11-09,78.39
120015,2026-11-10,79.21
120015,2026-11-11,77.97
120015,2026-11-12,76.61
120015,2026-11-13,76.96
120015,2026-11-14,76.93
120015,2026-11-15,75.62
120015,2026-11-16,74.22
120015,2026-11-17,74.07
120015,2026-11-18,74.3
120015,2026-11-19,74.55
120015,2026-11-20,74.14
120015,2026-11-21,73.76
120015,2026-11-22,73.43
120015,2026-11-23,73.83
120015,2026-11-24,72.74
120015,2026-11-25,72.79
120015,2026-11-26,73.56
120015,2026-11-27,73.34
120015,2026-11-28,73.5
120015,2026-11-29,73.84
120015,2026-11-30,73.39
120015,2026-12-01,73.35
120015,2026-12-02,72.44
120015,2026-12-03,72.82
120015,2026-12-04,72.98
120015,2026-12-05,73.87
120015,2026-12-06,74.55
120015,2026-12-07,75.47
120015,2026-12-08,76.43
120015,2026-12-09,75.92
120015,2026-12-10,76.32
120015,2026-12-11,76.87
120015,2026-12-12,76.43
120015,2026-12-13,77.41
120015,2026-12-14,77.37
120015,2026-12-15,77.9
120015,2026-12-16,78.8
120015,2026-12-17,79.18
120015,2026-12-18,80.65
120015,2026-12-19,82.64
120015,2026-12-20,82.7
120015,2026-12-21,83.53
120015,2026-12-22,85.55
120015,2026-12-23,85.07
120015,2026-12-24,82.74
120015,2026-12-25,83.58
120015,2026-12-26,83.3
120015,2026-12-27,82.34
120015,2026-12-28,81.79
120015,2026-12-29,80.56
120015,2026-12-30,81.97
120015,2026-12-31,83.2
120016,2022-01-01,39.19
120016,2022-01-02,39.08
120016,2022-01-03,38.1
120016,2022-01-04,38.6
120016,2022-01-05,38.53
120016,2022-01-06,38.15
120016,2022-01-07,38.29
120016,2022-01-08,38.79
120016,2022-01-09,38.71
120016,2022-01-10,38.48
120016,2022-01-11,38.51
120016,2022-01-12,38.68
120016,2022-01-13,38.88
120016,2022-01-14,38.8
120016,2022-01-15,39.3
120016,2022-01-16,38.98
120016,2022-01-17,38.93
120016,2022-01-18,38.88
120016,2022-01-19,38.3
120016,2022-01-20,38.46
120016,2022-01-21,38.51
120016,2022-01-22,38.46
120016,2022-01-23,38.67
120016,2022-01-24,38.62
120016,2022-01-25,39.18
120016,2022-01-26,39.38
120016,2022-01-27,39.55
120016,2022-01-28,39.3
120016,2022-01-29,38.58
120016,2022-01-30,38.91
120016,2022-01-31,38.2
120016,2022-02-01,38.11
120016,2022-02-02,38.47
120016,2022-02-03,38.15
120016,2022-02-04,38.0
120016,2022-02-05,37.49
120016,2022-02-06,37.16
120016,2022-02-07,36.88
120016,2022-02-08,36.73
120016,2022-02-09,36.8
120016,2022-02-10,36.9
120016,2022-02-11,37.45
120016,2022-02-12,37.29
120016,2022-02-13,37.51
120016,2022-02-14,37.29
120016,2022-02-15,37.94
120016,2022-02-16,38.0
120016,2022-02-17,37.94
120016,2022-02-18,37.66
120016,2022-02-19,38.02
120016,2022-02-20,38.09
120016,2022-02-21,38.19
120016,2022-02-22,37.8
120016,2022-02-23,37.53
120016,2022-02-24,36.88
120016,2022-02-25,36.71
120016,2022-02-26,36.56
120016,2022-02-27,36.08
120016,2022-02-28,36.08
120016,2022-03-01,35.97
120016,2022-03-02,35.72
120016,2022-03-03,35.44
120016,2022-03-04,35.51
120016,2022-03-05,35.25
120016,2022-03-06,35.85
120016,2022-03-07,35.8
120016,2022-03-08,36.15
120016,2022-03-09,35.75
120016,2022-03-10,35.71
120016,2022-03-11,35.39
120016,2022-03-12,35.56
120016,2022-03-13,35.56
120016,2022-03-14,36.28
120016,2022-03-15,36.16
120016,2022-03-16,35.54
120016,2022-03-17,35.54
120016,2022-03-18,35.62
120016,2022-03-19,35.42
120016,2022-03-20,35.17
120016,2022-03-21,34.77
120016,2022-03-22,34.95
120016,2022-03-23,35.17
120016,2022-03-24,36.05
120016,2022-03-25,36.01
120016,2022-03-26,36.08
120016,2022-03-27,36.01
120016,2022-03-28,37.0
120016,2022-03-29,37.25
120016,2022-03-30,37.27
120016,2022-03-31,38.07
120016,2022-04-01,38.07
120016,2022-04-02,39.43
120016,2022-04-03,40.11
120016,2022-04-04,40.12
120016,2022-04-05,40.35
120016,2022-04-06,40.42
120016,2022-04-07,40.74
120016,2022-04-08,40.53
120016,2022-04-09,41.4
120016,2022-04-10,41.15
120016,2022-04-11,41.27
120016,2022-04-12,41.45
120016,2022-04-13,41.34
120016,2022-04-14,40.82
120016,2022-04-15,40.94
120016,2022-04-16,41.07
120016,2022-04-17,40.95
120016,2022-04-18,40.85
120016,2022-04-19,40.94
120016,2022-04-20,41.47
120016,2022-04-21,41.97
120016,2022-04-22,42.2
120016,2022-04-23,42.04
120016,2022-04-24,41.92
120016,2022-04-25,41.83
120016,2022-04-26,41.67
120016,2022-04-27,41.23
120016,2022-04-28,40.93
120016,2022-04-29,41.2
120016,2022-04-30,40.95
120016,2022-05-01,40.99
120016,2022-05-02,41.01
120016,2022-05-03,41.22
120016,2022-05-04,40.96
120016,2022-05-05,39.63
120016,2022-05-06,39.41
120016,2022-05-07,39.06
120016,2022-05-08,38.26
120016,2022-05-09,38.07
120016,2022-05-10,37.83
120016,2022-05-11,37.83
120016,2022-05-12,38.05
120016,2022-05-13,38.78
120016,2022-05-14,38.84
120016,2022-05-15,38.87
120016,2022-05-16,39.67
120016,2022-05-17,39.18
120016,2022-05-18,38.73
120016,2022-05-19,38.98
120016,2022-05-20,39.52
120016,2022-05-21,40.1
120016,2022-05-22,39.4
120016,2022-05-23,38.72
120016,2022-05-24,38.69
120016,2022-05-25,38.99
120016,2022-05-26,38.86
120016,2022-05-27,38.42
120016,2022-05-28,37.95
120016,2022-05-29,38.36
120016,2022-05-30,38.79
120016,2022-05-31,39.05
120016,2022-06-01,39.05
120016,2022-06-02,38.73
120016,2022-06-03,38.01
120016,2022-06-04,37.46
120016,2022-06-05,36.72
120016,2022-06-06,36.63
120016,2022-06-07,36.81
120016,2022-06-08,36.86
120016,2022-06-09,37.4
120016,2022-06-10,37.48
120016,2022-06-11,36.89
120016,2022-06-12,36.85
120016,2022-06-13,36.83
120016,2022-06-14,37.04
120016,2022-06-15,37.37
120016,2022-06-16,37.56
120016,2022-06-17,37.4
120016,2022-06-18,37.93
120016,2022-06-19,38.27
120016,2022-06-20,37.3
120016,2022-06-21,37.6
120016,2022-06-22,37.29
120016,2022-06-23,36.65
120016,2022-06-24,36.76
120016,2022-06-25,37.63
120016,2022-06-26,37.63
120016,2022-06-27,37.54
120016,2022-06-28,37.6
120016,2022-06-29,38.52
120016,2022-06-30,38.43
120016,2022-07-01,38.83
120016,2022-07-02,38.69
120016,2022-07-03,38.49
120016,2022-07-04,39.05
120016,2022-07-05,38.64
120016,2022-07-06,38.95
120016,2022-07-07,38.83
120016,2022-07-08,38.56
120016,2022-07-09,38.42
120016,2022-07-10,37.57
120016,2022-07-11,37.2
120016,2022-07-12,37.26
120016,2022-07-13,37.19
120016,2022-07-14,36.86
120016,2022-07-15,37.42
120016,2022-07-16,37.07
120016,2022-07-17,37.62
120016,2022-07-18,37.69
120016,2022-07-19,37.61
120016,2022-07-20,37.67
120016,2022-07-21,37.8
120016,2022-07-22,37.46
120016,2022-07-23,37.13
120016,2022-07-24,37.07
120016,2022-07-25,37.25
120016,2022-07-26,37.52
120016,2022-07-27,38.0
120016,2022-07-28,37.56
120016,2022-07-29,37.71
120016,2022-07-30,37.72
120016,2022-07-31,37.54
120016,2022-08-01,38.31
120016,2022-08-02,38.5
120016,2022-08-03,39.06
120016,2022-08-04,37.77
120016,2022-08-05,38.18
120016,2022-08-06,38.41
120016,2022-08-07,38.7
120016,2022-08-08,38.6
120016,2022-08-09,39.44
120016,2022-08-10,39.38
120016,2022-08-11,39.39
120016,2022-08-12,39.03
120016,2022-08-13,39.03
120016,2022-08-14,38.98
120016,2022-08-15,39.42
120016,2022-08-16,39.69
120016,2022-08-17,40.17
120016,2022-08-18,40.15
120016,2022-08-19,40.04
120016,2022-08-20,40.41
120016,2022-08-21,40.49
120016,2022-08-22,39.56
120016,2022-08-23,39.4
120016,2022-08-24,38.56
120016,2022-08-25,38.26
120016,2022-08-26,38.67
120016,2022-08-27,38.56
120016,2022-08-28,38.48
120016,2022-08-29,38.42
120016,2022-08-30,38.45
120016,2022-08-31,38.34
120016,2022-09-01,39.05
120016,2022-09-02,38.41
120016,2022-09-03,38.51
120016,2022-09-04,38.75
120016,2022-09-05,38.42
120016,2022-09-06,38.69
120016,2022-09-07,38.45
120016,2022-09-08,38.65
120016,2022-09-09,38.18
120016,2022-09-10,38.24
120016,2022-09-11,39.11
120016,2022-09-12,38.77
120016,2022-09-13,38.63
120016,2022-09-14,39.29
120016,2022-09-15,39.79
120016,2022-09-16,40.51
120016,2022-09-17,40.38
120016,2022-09-18,40.54
120016,2022-09-19,40.75
120016,2022-09-20,40.45
120016,2022-09-21,40.02
120016,2022-09-22,39.54
120016,2022-09-23,39.36
120016,2022-09-24,38.88
120016,2022-09-25,38.64
120016,2022-09-26,38.27
120016,2022-09-27,38.48
120016,2022-09-28,38.65
120016,2022-09-29,38.45
120016,2022-09-30,38.34
120016,2022-10-01,38.59
120016,2022-10-02,38.47
120016,2022-10-03,38.26
120016,2022-10-04,37.77
120016,2022-10-05,38.28
120016,2022-10-06,37.68
120016,2022-10-07,37.58
120016,2022-10-08,37.27
120016,2022-10-09,37.34
120016,2022-10-10,37.19
120016,2022-10-11,37.24
120016,2022-10-12,36.95
120016,2022-10-13,36.8
120016,2022-10-14,36.32
120016,2022-10-15,35.97
120016,2022-10-16,35.82
120016,2022-10-17,35.9
120016,2022-10-18,35.87
120016,2022-10-19,36.37
120016,2022-10-20,35.84
120016,2022-10-21,35.76
120016,2022-10-22,34.97
120016,2022-10-23,34.93
120016,2022-10-24,34.71
120016,2022-10-25,34.55
120016,2022-10-26,34.33
120016,2022-10-27,34.5
120016,2022-10-28,34.61
120016,2022-10-29,34.21
120016,2022-10-30,34.15
120016,2022-10-31,33.65
120016,2022-11-01,33.09
120016,2022-11-02,33.24
120016,2022-11-03,32.88
120016,2022-11-04,32.69
120016,2022-11-05,32.78
120016,2022-11-06,32.79
120016,2022-11-07,33.27
120016,2022-11-08,32.87
120016,2022-11-09,33.29
120016,2022-11-10,33.49
120016,2022-11-11,33.77
120016,2022-11-12,33.65
120016,2022-11-13,33.35
120016,2022-11-14,33.4
120016,2022-11-15,33.09
120016,2022-11-16,32.78
120016,2022-11-17,32.85
120016,2022-11-18,33.21
120016,2022-11-19,32.69
120016,2022-11-20,33.14
120016,2022-11-21,32.74
120016,2022-11-22,32.66
120016,2022-11-23,32.58
120016,2022-11-24,32.44
120016,2022-11-25,32.38
120016,2022-11-26,32.44
120016,2022-11-27,32.87
120016,2022-11-28,32.82
120016,2022-11-29,32.53
120016,2022-11-30,32.2
120016,2022-12-01,32.32
120016,2022-12-02,32.6
120016,2022-12-03,32.41
120016,2022-12-04,32.72
120016,2022-12-05,33.45
120016,2022-12-06,33.9
120016,2022-12-07,33.67
120016,2022-12-08,34.04
120016,2022-12-09,34.37
120016,2022-12-10,34.41
120016,2022-12-11,34.74
120016,2022-12-12,35.02
120016,2022-12-13,35.47
120016,2022-12-14,35.69
120016,2022-12-15,35.98
120016,2022-12-16,35.63
120016,2022-12-17,35.65
120016,2022-12-18,35.4
120016,2022-12-19,35.84
120016,2022-12-20,35.37
120016,2022-12-21,34.62
120016,2022-12-22,34.14
120016,2022-12-23,34.08
120016,2022-12-24,33.41
120016,2022-12-25,32.79
120016,2022-12-26,33.03
120016,2022-12-27,32.58
120016,2022-12-28,32.93
120016,2022-12-29,32.51
120016,2022-12-30,31.83
120016,2022-12-31,31.52
120016,2023-01-01,31.13
120016,2023-01-02,30.74
120016,2023-01-03,30.72
120016,2023-01-04,30.79
120016,2023-01-05,31.23
120016,2023-01-06,31.14
120016,2023-01-07,31.24
120016,2023-01-08,30.84
120016,2023-01-09,30.58
120016,2023-01-10,30.99
120016,2023-01-11,31.44
120016,2023-01-12,31.95
120016,2023-01-13,31.93
120016,2023-01-14,31.52
120016,2023-01-15,31.29
120016,2023-01-16,31.21
120016,2023-01-17,31.04
120016,2023-01-18,31.1
120016,2023-01-19,31.34
120016,2023-01-20,31.04
120016,2023-01-21,31.65
120016,2023-01-22,31.69
120016,2023-01-23,32.13
120016,2023-01-24,32.29
120016,2023-01-25,33.0
120016,2023-01-26,32.63
120016,2023-01-27,32.48
120016,2023-01-28,32.33
120016,2023-01-29,32.41
120016,2023-01-30,32.46
120016,2023-01-31,32.6
120016,2023-02-01,32.67
120016,2023-02-02,32.87
120016,2023-02-03,32.72
120016,2023-02-04,32.89
120016,2023-02-05,33.83
120016,2023-02-06,33.85
120016,2023-02-07,33.38
120016,2023-02-08,33.19
120016,2023-02-09,33.05
120016,2023-02-10,32.78
120016,2023-02-11,32.83
120016,2023-02-12,33.11
120016,2023-02-13,32.7
120016,2023-02-14,32.16
120016,2023-02-15,32.97
120016,2023-02-16,32.68
120016,2023-02-17,33.16
120016,2023-02-18,33.43
120016,2023-02-19,33.24
120016,2023-02-20,33.0
120016,2023-02-21,32.81
120016,2023-02-22,32.68
120016,2023-02-23,32.9
120016,2023-02-24,32.46
120016,2023-02-25,32.89
120016,2023-02-26,32.7
120016,2023-02-27,32.24
120016,2023-02-28,32.31
120016,2023-03-01,33.11
120016,2023-03-02,32.84
120016,2023-03-03,32.9
120016,2023-03-04,32.97
120016,2023-03-05,33.6
120016,2023-03-06,33.31
120016,2023-03-07,33.63
120016,2023-03-08,33.17
120016,2023-03-09,33.26
120016,2023-03-10,33.52
120016,2023-03-11,33.88
120016,2023-03-12,33.43
120016,2023-03-13,32.77
120016,2023-03-14,32.73
120016,2023-03-15,32.56
120016,2023-03-16,32.11
120016,2023-03-17,31.71
120016,2023-03-18,31.57
120016,2023-03-19,32.13
120016,2023-03-20,31.75
120016,2023-03-21,32.05
120016,2023-03-22,31.59
120016,2023-03-23,31.37
120016,2023-03-24,30.9
120016,2023-03-25,31.59
120016,2023-03-26,31.91
120016,2023-03-27,32.15
120016,2023-03-28,32.37
120016,2023-03-29,32.13
120016,2023-03-30,32.16
120016,2023-03-31,31.84
120016,2023-04-01,32.71
120016,2023-04-02,32.36
120016,2023-04-03,32.1
120016,2023-04-04,32.63
120016,2023-04-05,32.61
120016,2023-04-06,32.82
120016,2023-04-07,32.81
120016,2023-04-08,32.6
120016,2023-04-09,32.39
120016,2023-04-10,32.69
120016,2023-04-11,32.78
120016,2023-04-12,33.19
120016,2023-04-13,33.6
120016,2023-04-14,33.81
120016,2023-04-15,34.18
120016,2023-04-16,34.38
120016,2023-04-17,34.53
120016,2023-04-18,34.44
120016,2023-04-19,33.87
120016,2023-04-20,33.67
120016,2023-04-21,34.18
120016,2023-04-22,34.29
120016,2023-04-23,34.17
120016,2023-04-24,34.6
120016,2023-04-25,34.46
120016,2023-04-26,34.72
120016,2023-04-27,35.2
120016,2023-04-28,35.44
120016,2023-04-29,35.83
120016,2023-04-30,36.02
120016,2023-05-01,35.35
120016,2023-05-02,35.83
120016,2023-05-03,36.13
120016,2023-05-04,36.04
120016,2023-05-05,35.85
120016,2023-05-06,35.91
120016,2023-05-07,35.5
120016,2023-05-08,35.85
120016,2023-05-09,35.81
120016,2023-05-10,35.51
120016,2023-05-11,35.76
120016,2023-05-12,35.95
120016,2023-05-13,36.26
120016,2023-05-14,35.82
120016,2023-05-15,36.1
120016,2023-05-16,36.76
120016,2023-05-17,36.76
120016,2023-05-18,36.74
120016,2023-05-19,36.25
120016,2023-05-20,36.3
120016,2023-05-21,35.94
120016,2023-05-22,36.38
120016,2023-05-23,37.28
120016,2023-05-24,38.22
120016,2023-05-25,37.91
120016,2023-05-26,37.65
120016,2023-05-27,37.89
120016,2023-05-28,37.83
120016,2023-05-29,37.85
120016,2023-05-30,38.8
120016,2023-05-31,38.4
120016,2023-06-01,38.52
120016,2023-06-02,38.68
120016,2023-06-03,39.11
120016,2023-06-04,38.79
120016,2023-06-05,39.39
120016,2023-06-06,39.51
120016,2023-06-07,39.2
120016,2023-06-08,39.15
120016,2023-06-09,39.56
120016,2023-06-10,40.41
120016,2023-06-11,40.29
120016,2023-06-12,41.16
120016,2023-06-13,41.69
120016,2023-06-14,41.5
120016,2023-06-15,41.77
120016,2023-06-16,42.15
120016,2023-06-17,42.07
120016,2023-06-18,41.82
120016,2023-06-19,41.79
120016,2023-06-20,41.65
120016,2023-06-21,41.78
120016,2023-06-22,42.72
120016,2023-06-23,42.93
120016,2023-06-24,43.73
120016,2023-06-25,44.0
120016,2023-06-26,45.3
120016,2023-06-27,44.95
120016,2023-06-28,44.05
120016,2023-06-29,44.19
120016,2023-06-30,44.39
120016,2023-07-01,45.11
120016,2023-07-02,45.99
120016,2023-07-03,45.3
120016,2023-07-04,45.24
120016,2023-07-05,45.33
120016,2023-07-06,44.83
120016,2023-07-07,44.79
120016,2023-07-08,45.3
120016,2023-07-09,45.85
120016,2023-07-10,46.04
120016,2023-07-11,46.84
120016,2023-07-12,47.03
120016,2023-07-13,47.66
120016,2023-07-14,47.28
120016,2023-07-15,46.94
120016,2023-07-16,47.94
120016,2023-07-17,47.73
120016,2023-07-18,48.23
120016,2023-07-19,48.0
120016,2023-07-20,48.22
120016,2023-07-21,48.17
120016,2023-07-22,48.54
120016,2023-07-23,48.91
120016,2023-07-24,48.61
120016,2023-07-25,49.0
120016,2023-07-26,48.47
120016,2023-07-27,49.33
120016,2023-07-28,49.53
120016,2023-07-29,48.05
120016,2023-07-30,47.45
120016,2023-07-31,47.8
120016,2023-08-01,48.28
120016,2023-08-02,48.12
120016,2023-08-03,48.22
120016,2023-08-04,48.59
120016,2023-08-05,49.25
120016,2023-08-06,49.72
120016,2023-08-07,49.47
120016,2023-08-08,50.17
120016,2023-08-09,49.1
120016,2023-08-10,48.99
120016,2023-08-11,49.32
120016,2023-08-12,48.75
120016,2023-08-13,48.8
120016,2023-08-14,49.1
120016,2023-08-15,48.74
120016,2023-08-16,48.86
120016,2023-08-17,48.28
120016,2023-08-18,48.79
120016,2023-08-19,49.08
120016,2023-08-20,49.46
120016,2023-08-21,49.46
120016,2023-08-22,48.66
120016,2023-08-23,48.62
120016,2023-08-24,49.48
120016,2023-08-25,50.01
120016,2023-08-26,50.9
120016,2023-08-27,50.96
120016,2023-08-28,50.63
120016,2023-08-29,50.95
120016,2023-08-30,50.88
120016,2023-08-31,50.62
120016,2023-09-01,49.77
120016,2023-09-02,49.96
120016,2023-09-03,50.45
